token,class,count
赤ちゃん,WB_low,0
赤ちょうちん,WB_high,1
赤ちょうちん,WB_low,0
赤ワイン,WB_high,1
赤ワイン,WB_low,0
赤井,WB_high,1
赤井,WB_low,0
赤坂,WB_high,2
赤坂,WB_low,1
赤飯,WB_high,1
赤飯,WB_low,0
走行,WB_high,1
走行,WB_low,0
走行距離,WB_high,1
走行距離,WB_low,0
起動,WB_high,0
起動,WB_low,1
起因,WB_high,0
起因,WB_low,1
起床,WB_high,1
起床,WB_low,0
起点,WB_high,1
起点,WB_low,0
超越,WB_high,1
超越,WB_low,0
趣味,WB_high,2
趣味,WB_low,0
足,WB_high,1
足,WB_low,1
足かせ,WB_high,0
足かせ,WB_low,1
足元,WB_high,0
足元,WB_low,1
足取り,WB_high,0
足取り,WB_low,1
距離,WB_high,3
距離,WB_low,1
路線,WB_high,1
路線,WB_low,1
踊ってばかりの国,WB_high,2
踊ってばかりの国,WB_low,0
踏んだり蹴ったり,WB_high,0
踏んだり蹴ったり,WB_low,1
身,WB_high,2
身,WB_low,1
身の毛,WB_high,0
身の毛,WB_low,1
身体,WB_high,3
身体,WB_low,2
身内,WB_high,0
身内,WB_low,1
身動き,WB_high,0
身動き,WB_low,1
身長,WB_high,0
身長,WB_low,1
車,WB_high,1
車,WB_low,0
軒,WB_high,1
軒,WB_low,0
転入,WB_high,0
転入,WB_low,1
転職,WB_high,2
転職,WB_low,0
転職サイト,WB_high,1
転職サイト,WB_low,0
軽く,WB_high,3
軽く,WB_low,2
軽快,WB_high,1
軽快,WB_low,0
輩,WB_high,1
輩,WB_low,0
辛,WB_high,0
辛,WB_low,1
辛い,WB_high,0
辛い,WB_low,5
辛かっ,WB_high,0
辛かっ,WB_low,1
辟易,WB_high,0
辟易,WB_low,1
農園,WB_high,2
農園,WB_low,0
辻川,WB_high,0
辻川,WB_low,1
迎合,WB_high,1
迎合,WB_low,0
近い,WB_high,0
近い,WB_low,1
近かっ,WB_high,1
近かっ,WB_low,0
近く,WB_high,6
近く,WB_low,0
近所,WB_high,4
近所,WB_low,1
返し,WB_high,1
返し,WB_low,0
返事,WB_high,2
返事,WB_low,1
返信,WB_high,1
返信,WB_low,0
迷彩服,WB_high,1
迷彩服,WB_low,0
迷惑,WB_high,0
迷惑,WB_low,2
迷惑メール,WB_high,1
迷惑メール,WB_low,0
追加,WB_high,1
追加,WB_low,1
追求,WB_high,1
追求,WB_low,1
退化,WB_high,0
退化,WB_low,1
退社,WB_high,0
退社,WB_low,3
退職,WB_high,2
退職,WB_low,0
退職者,WB_high,2
退職者,WB_low,0
退院,WB_high,1
退院,WB_low,0
送り先,WB_high,1
送り先,WB_low,0
送別,WB_high,2
送別,WB_low,0
送別会,WB_high,3
送別会,WB_low,1
逆,WB_high,3
逆,WB_low,3
逆算,WB_high,0
逆算,WB_low,1
途中,WB_high,0
途中,WB_low,2
途方,WB_high,1
途方,WB_low,0
通い,WB_high,0
通い,WB_low,1
通り,WB_high,4
通り,WB_low,3
通勤,WB_high,1
通勤,WB_low,0
通勤時間,WB_high,1
通勤時間,WB_low,1
通常,WB_high,7
通常,WB_low,3
通知,WB_high,0
通知,WB_low,1
通知表,WB_high,1
通知表,WB_low,0
通説,WB_high,0
通説,WB_low,1
通達,WB_high,0
通達,WB_low,1
速度,WB_high,0
速度,WB_low,1
速攻,WB_high,1
速攻,WB_low,0
連チャン,WB_high,1
連チャン,WB_low,0
連休,WB_high,22
連休,WB_low,7
連休明け,WB_high,7
連休明け,WB_low,2
連休最終日,WB_high,1
連休最終日,WB_low,0
連夜,WB_high,0
連夜,WB_low,1
連携,WB_high,1
連携,WB_low,0
連日,WB_high,3
連日,WB_low,0
連絡,WB_high,11
連絡,WB_low,10
連続,WB_high,2
連続,WB_low,0
連鎖,WB_high,1
連鎖,WB_low,1
週,WB_high,6
週,WB_low,2
週休,WB_high,1
週休,WB_low,1
週明け,WB_high,2
週明け,WB_low,7
週末,WB_high,11
週末,WB_low,8
週間,WB_high,3
週間,WB_low,1
進み,WB_high,0
進み,WB_low,2
進め方,WB_high,0
進め方,WB_low,3
進化,WB_high,1
進化,WB_low,2
進捗,WB_high,4
進捗,WB_low,0
進歩,WB_high,0
進歩,WB_low,1
進行,WB_high,5
進行,WB_low,2
遅い,WB_high,0
遅い,WB_low,3
遅く,WB_high,3
遅く,WB_low,1
遅れ,WB_high,2
遅れ,WB_low,0
遅刻,WB_high,2
遅刻,WB_low,0
遅延,WB_high,1
遅延,WB_low,2
遊び,WB_high,2
遊び,WB_low,0
運,WB_high,1
運,WB_low,0
運休,WB_high,1
運休,WB_low,0
運動,WB_high,3
運動,WB_low,2
運動不足,WB_high,2
運動不足,WB_low,0
運動会,WB_high,4
運動会,WB_low,3
運用,WB_high,1
運用,WB_low,0
運転,WB_high,2
運転,WB_low,2
過分,WB_high,1
過分,WB_low,0
過労,WB_high,0
過労,WB_low,2
過去,WB_high,3
過去,WB_low,3
過去日記,WB_high,0
過去日記,WB_low,1
過去最高,WB_high,0
過去最高,WB_low,1
過密,WB_high,1
過密,WB_low,2
道,WB_high,3
道,WB_low,1
道の駅,WB_high,1
道の駅,WB_low,0
達,WB_high,0
達,WB_low,1
達成,WB_high,4
達成,WB_low,0
違い,WB_high,2
違い,WB_low,1
違和感,WB_high,1
違和感,WB_low,0
遠い,WB_high,0
遠い,WB_low,1
遠出,WB_high,1
遠出,WB_low,0
遠方,WB_high,2
遠方,WB_low,1
遠隔,WB_high,1
遠隔,WB_low,0
適度,WB_high,1
適度,WB_low,2
適当,WB_high,1
適当,WB_low,0
適時,WB_high,2
適時,WB_low,0
適材適所,WB_high,1
適材適所,WB_low,0
遭遇,WB_high,1
遭遇,WB_low,0
選定,WB_high,2
選定,WB_low,0
選曲,WB_high,1
選曲,WB_low,0
那智勝浦,WB_high,0
那智勝浦,WB_low,1
邪魔,WB_high,1
邪魔,WB_low,0
部,WB_high,5
部,WB_low,2
部下,WB_high,2
部下,WB_low,1
部会,WB_high,11
部会,WB_low,1
部位,WB_high,1
部位,WB_low,0
部分,WB_high,3
部分,WB_low,0
部員,WB_high,1
部員,WB_low,1
部屋,WB_high,4
部屋,WB_low,4
部署,WB_high,9
部署,WB_low,5
部長,WB_high,7
部長,WB_low,12
部門,WB_high,2
部門,WB_low,3
都会,WB_high,1
都会,WB_low,0
都内,WB_high,1
都内,WB_low,0
都合,WB_high,0
都合,WB_low,3
都市ガス,WB_high,0
都市ガス,WB_low,1
配下,WB_high,1
配下,WB_low,0
配信,WB_high,1
配信,WB_low,0
配属,WB_high,1
配属,WB_low,0
配布,WB_high,0
配布,WB_low,1
酒,WB_high,1
酒,WB_low,1
酒井,WB_high,1
酒井,WB_low,0
酒場,WB_high,1
酒場,WB_low,0
重,WB_high,1
重,WB_low,0
重々,WB_high,0
重々,WB_low,1
重い,WB_high,0
重い,WB_low,2
重かっ,WB_high,1
重かっ,WB_low,0
重く,WB_high,3
重く,WB_low,1
重たく,WB_high,0
重たく,WB_low,1
重心,WB_high,0
重心,WB_low,1
重点,WB_high,1
重点,WB_low,0
重箱の隅をつつく,WB_high,0
重箱の隅をつつく,WB_low,1
重荷,WB_high,1
重荷,WB_low,0
重要,WB_high,4
重要,WB_low,6
野球,WB_high,0
野球,WB_low,1
野菜,WB_high,1
野菜,WB_low,1
量,WB_high,1
量,WB_low,4
金,WB_high,1
金,WB_low,0
金曜,WB_high,4
金曜,WB_low,3
金曜日,WB_high,8
金曜日,WB_low,4
金木犀,WB_high,0
金木犀,WB_low,1
金沢,WB_high,1
金沢,WB_low,0
金田,WB_high,1
金田,WB_low,0
金額,WB_high,2
金額,WB_low,1
針,WB_high,0
針,WB_low,1
鉄板焼き,WB_high,1
鉄板焼き,WB_low,0
銀,WB_high,1
銀,WB_low,0
銀行,WB_high,0
銀行,WB_low,1
銭湯,WB_high,1
銭湯,WB_low,0
鋭い,WB_high,1
鋭い,WB_low,0
鎌倉,WB_high,1
鎌倉,WB_low,0
鎮静,WB_high,0
鎮静,WB_low,1
鏡,WB_high,1
鏡,WB_low,0
長,WB_high,4
長,WB_low,2
長い,WB_high,3
長い,WB_low,2
長く,WB_high,1
長く,WB_low,1
長さ,WB_high,1
長さ,WB_low,0
長女,WB_high,1
長女,WB_low,0
長崎,WB_high,2
長崎,WB_low,0
長旅,WB_high,1
長旅,WB_low,0
長時間,WB_high,2
長時間,WB_low,1
長時間労働,WB_high,0
長時間労働,WB_low,2
長期,WB_high,1
長期,WB_low,2
長田,WB_high,1
長田,WB_low,0
長編,WB_high,1
長編,WB_low,0
長谷川,WB_high,1
長谷川,WB_low,0
長電話,WB_high,0
長電話,WB_low,1
長風呂,WB_high,0
長風呂,WB_low,1
閉店,WB_high,1
閉店,WB_low,0
開,WB_high,2
開,WB_low,0
開催,WB_high,1
開催,WB_low,2
開始,WB_high,1
開始,WB_low,1
開拓,WB_high,2
開拓,WB_low,0
開発,WB_high,0
開発,WB_low,2
開示,WB_high,0
開示,WB_low,1
間,WB_high,10
間,WB_low,10
間違い,WB_high,1
間違い,WB_low,0
関与,WB_high,1
関与,WB_low,0
関係,WB_high,5
関係,WB_low,3
関係者,WB_high,0
関係者,WB_low,1
関心,WB_high,2
関心,WB_low,0
関東,WB_high,0
関東,WB_low,2
関西,WB_high,11
関西,WB_low,4
関西テレビ,WB_high,1
関西テレビ,WB_low,0
関西人,WB_high,0
関西人,WB_low,1
関西地区,WB_high,1
関西地区,WB_low,0
関西地方,WB_high,0
関西地方,WB_low,1
関連,WB_high,1
関連,WB_low,0
闇,WB_high,0
闇,WB_low,1
闊達,WB_high,2
闊達,WB_low,0
闘い,WB_high,0
闘い,WB_low,1
闘病,WB_high,1
闘病,WB_low,0
阪,WB_high,6
阪,WB_low,1
阪急電鉄,WB_high,1
阪急電鉄,WB_low,0
阪野,WB_high,1
阪野,WB_low,0
阻害要因,WB_high,0
阻害要因,WB_low,1
降伏,WB_high,1
降伏,WB_low,0
限り,WB_high,1
限り,WB_low,0
限定,WB_high,1
限定,WB_low,0
限界,WB_high,0
限界,WB_low,5
険悪,WB_high,0
険悪,WB_low,1
陽性,WB_high,0
陽性,WB_low,5
階段,WB_high,1
階段,WB_low,0
隔離,WB_high,0
隔離,WB_low,2
隙間,WB_high,1
隙間,WB_low,0
際,WB_high,0
際,WB_low,1
隣,WB_high,1
隣,WB_low,0
隣の部屋,WB_high,1
隣の部屋,WB_low,0
集,WB_high,1
集,WB_low,0
集中,WB_high,11
集中,WB_low,3
集中力,WB_high,1
集中力,WB_low,1
集中豪雨,WB_high,0
集中豪雨,WB_low,1
集合場所,WB_high,1
集合場所,WB_low,0
集大成,WB_high,1
集大成,WB_low,0
集客,WB_high,1
集客,WB_low,0
集計,WB_high,1
集計,WB_low,0
雑,WB_high,0
雑,WB_low,2
雑務,WB_high,1
雑務,WB_low,2
雑誌,WB_high,1
雑誌,WB_low,0
雑談,WB_high,5
雑談,WB_low,1
離任,WB_high,1
離任,WB_low,0
離脱,WB_high,1
離脱,WB_low,0
難し,WB_high,0
難し,WB_low,2
難しい,WB_high,4
難しい,WB_low,10
難しく,WB_high,0
難しく,WB_low,1
難易度,WB_high,0
難易度,WB_low,2
難航,WB_high,0
難航,WB_low,1
雨,WB_high,10
雨,WB_low,7
雨降り,WB_high,1
雨降り,WB_low,0
雰囲気,WB_high,1
雰囲気,WB_low,4
雷雨,WB_high,0
雷雨,WB_low,1
雷鳴,WB_high,0
雷鳴,WB_low,1
電話,WB_high,3
電話,WB_low,4
電車,WB_high,5
電車,WB_low,3
電通グループ,WB_high,1
電通グループ,WB_low,0
霧,WB_high,0
霧,WB_low,1
靄,WB_high,1
靄,WB_low,0
静か,WB_high,4
静か,WB_low,1
非常,WB_high,19
非常,WB_low,11
面,WB_high,2
面,WB_low,3
面々,WB_high,1
面々,WB_low,0
面会,WB_high,2
面会,WB_low,1
面倒,WB_high,2
面倒,WB_low,1
面倒か,WB_high,1
面倒か,WB_low,0
面倒くさい,WB_high,0
面倒くさい,WB_low,1
面接,WB_high,5
面接,WB_low,1
面接官,WB_high,1
面接官,WB_low,0
面白い,WB_high,10
面白い,WB_low,1
面白い本,WB_high,1
面白い本,WB_low,0
面白かっ,WB_high,7
面白かっ,WB_low,1
面白く,WB_high,1
面白く,WB_low,2
面談,WB_high,9
面談,WB_low,8
面識,WB_high,1
面識,WB_low,0
靴,WB_high,0
靴,WB_low,1
音楽,WB_high,2
音楽,WB_low,0
音色,WB_high,1
音色,WB_low,0
頃,WB_high,4
頃,WB_low,0
順番,WB_high,1
順番,WB_low,0
順調,WB_high,6
順調,WB_low,6
領域,WB_high,4
領域,WB_low,0
頭,WB_high,10
頭,WB_low,8
頭痛,WB_high,0
頭痛,WB_low,1
頼もしかっ,WB_high,1
頼もしかっ,WB_low,0
頼り,WB_high,1
頼り,WB_low,0
顔,WB_high,4
顔,WB_low,2
風,WB_high,2
風,WB_low,2
風を感じて,WB_high,1
風を感じて,WB_low,0
風呂,WB_high,1
風呂,WB_low,1
風情,WB_high,0
風情,WB_low,1
風景,WB_high,1
風景,WB_low,0
風船,WB_high,2
風船,WB_low,1
風邪,WB_high,1
風邪,WB_low,2
飛び込み,WB_high,1
飛び込み,WB_low,0
食,WB_high,2
食,WB_low,1
食べに,WB_high,0
食べに,WB_low,1
食べログ,WB_high,1
食べログ,WB_low,0
食べ放題,WB_high,1
食べ放題,WB_low,0
食べ方,WB_high,1
食べ方,WB_low,0
食べ物,WB_high,2
食べ物,WB_low,0
食事,WB_high,8
食事,WB_low,2
食欲,WB_high,1
食欲,WB_low,1
食生活,WB_high,2
食生活,WB_low,0
飯,WB_high,2
飯,WB_low,1
飯島,WB_high,1
飯島,WB_low,0
飲み会,WB_high,8
飲み会,WB_low,1
飲み屋,WB_high,1
飲み屋,WB_low,0
飲食,WB_high,1
飲食,WB_low,0
餃子,WB_high,1
餃子,WB_low,0
養老孟司,WB_high,1
養老孟司,WB_low,0
香り,WB_high,1
香り,WB_low,1
馬鹿,WB_high,1
馬鹿,WB_low,0
馴染み,WB_high,1
馴染み,WB_low,1
駅,WB_high,2
駅,WB_low,0
駆使,WB_high,1
駆使,WB_low,0
骨,WB_high,0
骨,WB_low,1
骨子,WB_high,0
骨子,WB_low,1
骨格,WB_high,1
骨格,WB_low,0
高,WB_high,1
高,WB_low,0
高い,WB_high,5
高い,WB_low,2
高かっ,WB_high,0
高かっ,WB_low,1
高く,WB_high,4
高く,WB_low,0
高らか,WB_high,1
高らか,WB_low,0
高圧,WB_high,0
高圧,WB_low,1
高度,WB_high,0
高度,WB_low,1
高得点,WB_high,1
高得点,WB_low,0
高揚,WB_high,1
高揚,WB_low,0
高揚感,WB_high,0
高揚感,WB_low,1
高校,WB_high,3
高校,WB_low,0
高校生,WB_high,2
高校生,WB_low,0
高槻,WB_high,1
高槻,WB_low,0
高熱,WB_high,0
高熱,WB_low,1
高級,WB_high,1
高級,WB_low,0
高関,WB_high,1
高関,WB_low,0
髙野,WB_high,0
髙野,WB_low,1
髪切り,WB_high,1
髪切り,WB_low,0
髭,WB_high,1
髭,WB_low,0
鬱蒼,WB_high,0
鬱蒼,WB_low,1
鬼,WB_high,1
鬼,WB_low,0
魅力,WB_high,0
魅力,WB_low,1
鳥人間,WB_high,1
鳥人間,WB_low,0
鶴橋,WB_high,1
鶴橋,WB_low,0
麺,WB_high,2
麺,WB_low,0
鼻息,WB_high,0
鼻息,WB_low,1
鼻炎,WB_high,1
鼻炎,WB_low,0
💦,WB_high,2
💦,WB_low,0
